scorer,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,Tail,Tail,Tail,Body1,Body1,Body1,Body2,Body2,Body2,Body3,Body3,Body3,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4975,869.952,1748.02,1.0,882.007,1699.854,0.9879999756813049,883.555,1668.348,0.6679999828338623,,,,164.999,834.242,0.9610000252723694
4976,874.025,1748.349,1.0,882.007,1700.306,0.7919999957084656,891.415,1675.866,0.2669999897480011,,,,164.357,834.464,0.7990000247955322
4977,874.025,1748.349,0.996999979019165,882.007,1700.352,0.9700000286102295,891.415,1699.63,0.07599999755620956,,,,164.357,835.425,0.9139999747276306
4978,875.283,1749.056,0.3919999897480011,,,,,,,,,,164.357,835.425,0.9909999966621399
4979,876.285,1749.854,0.8539999723434448,867.455,1691.922,0.574999988079071,875.474,1669.109,0.027000000700354576,,,,164.357,835.718,0.9890000224113464
4980,884.019,1755.453,0.03500000014901161,,,,,,,,,,163.701,836.051,0.9190000295639038
4981,,,,,,,,,,,,,163.591,836.051,0.9380000233650208
4982,,,,,,,,,,,,,162.85,836.051,0.828000009059906
4983,,,,,,,,,,,,,162.85,835.434,0.9169999957084656
4984,852.311,1692.06,0.3869999945163727,859.32,1676.503,0.26899999380111694,859.142,1659.711,0.4959999918937683,,,,162.85,835.359,0.8199999928474426
4985,852.311,1692.06,0.6769999861717224,859.32,1676.503,0.9440000057220459,859.33,1659.95,0.972000002861023,867.443,1659.694,0.06300000101327896,163.176,835.281,0.7789999842643738
4986,852.549,1692.124,0.871999979019165,859.32,1682.464,0.8389999866485596,860.018,1660.214,0.8489999771118164,,,,163.86,835.159,0.777999997138977
4987,852.549,1692.4,0.5640000104904175,859.298,1682.464,0.414000004529953,859.709,1659.95,0.11299999803304672,,,,164.268,828.156,0.9459999799728394
4988,852.549,1700.313,0.5180000066757202,851.701,1684.201,0.41200000047683716,860.018,1660.214,0.07699999958276749,,,,164.268,828.156,0.9779999852180481
4989,852.549,1700.313,0.9909999966621399,851.558,1684.408,0.9100000262260437,860.069,1660.444,0.5759999752044678,,,,164.268,828.156,0.9240000247955322
4990,852.549,1700.313,0.5109999775886536,851.42,1684.408,0.22100000083446503,860.018,1660.279,0.07400000095367432,,,,164.152,834.747,0.9490000009536743
4991,851.947,1699.999,0.22100000083446503,851.42,1684.201,0.2370000034570694,859.73,1660.444,0.08100000023841858,,,,163.391,834.747,0.9359999895095825
4992,851.773,1699.683,0.7570000290870667,851.42,1684.133,0.6389999985694885,859.73,1660.558,0.9309999942779541,,,,163.292,834.747,0.9660000205039978
4993,851.378,1699.683,0.25999999046325684,851.42,1683.847,0.36899998784065247,858.745,1660.697,0.9200000166893005,,,,162.785,835.067,0.9300000071525574
4994,845.335,1699.683,0.5699999928474426,851.42,1683.702,0.5230000019073486,858.137,1666.61,0.824999988079071,,,,163.292,827.99,0.9179999828338623
4995,851.378,1699.745,0.7979999780654907,851.372,1683.702,0.8379999995231628,858.097,1666.871,0.9769999980926514,858.949,1659.561,0.06800000369548798,163.391,827.99,0.9769999980926514
4996,851.378,1708.324,0.41999998688697815,843.9,1683.702,0.8529999852180481,858.097,1667.814,0.9869999885559082,859.014,1667.47,0.20900000631809235,164.117,827.99,0.9409999847412109
4997,859.998,1769.754,0.9599999785423279,843.344,1694.429,0.9829999804496765,852.792,1668.727,0.9990000128746033,859.351,1667.511,0.2669999897480011,164.19,827.99,0.9789999723434448
4998,859.998,1770.485,0.8299999833106995,842.076,1702.242,1.0,851.595,1668.727,1.0,859.014,1667.511,0.23100000619888306,164.436,827.949,0.8920000195503235
4999,859.998,1770.485,0.9409999847412109,841.39,1702.409,0.9990000128746033,850.51,1668.817,1.0,859.014,1667.65,0.20399999618530273,164.436,827.949,0.9350000023841858
5000,853.127,1769.754,0.7929999828338623,835.707,1702.409,1.0,850.011,1668.727,0.9980000257492065,853.211,1667.958,0.07000000029802322,164.552,827.949,0.9359999895095825
5001,852.651,1763.374,0.8949999809265137,835.692,1702.242,1.0,849.087,1667.898,0.9430000185966492,853.169,1668.315,0.0430000014603138,164.552,828.029,0.9580000042915344
5002,852.306,1753.798,0.9879999756813049,830.25,1697.561,1.0,843.169,1667.898,0.9710000157356262,852.838,1668.315,0.0860000029206276,164.28,828.132,0.9200000166893005
5003,851.653,1753.432,0.8109999895095825,828.877,1697.126,1.0,842.985,1667.962,0.968999981880188,852.247,1668.315,0.07100000232458115,164.091,834.746,0.9279999732971191
5004,851.179,1753.027,0.9369999766349792,827.449,1694.242,0.9990000128746033,842.587,1667.962,0.9520000219345093,852.247,1668.315,0.10700000077486038,163.604,834.746,0.8500000238418579
5005,837.575,1739.824,0.9990000128746033,823.083,1694.176,1.0,835.925,1668.396,0.9739999771118164,852.247,1668.315,0.039000000804662704,163.542,834.906,0.9670000076293945
5006,836.915,1739.824,1.0,818.931,1694.176,0.996999979019165,835.391,1668.396,0.7070000171661377,,,,163.542,834.906,0.8560000061988831
5007,836.888,1739.824,1.0,818.446,1694.242,0.9990000128746033,834.741,1668.396,0.9810000061988831,836.274,1666.639,0.07100000232458115,163.604,834.746,0.9229999780654907
5008,836.379,1742.336,0.9990000128746033,815.985,1694.276,0.9990000128746033,827.845,1668.62,0.9649999737739563,843.209,1667.259,0.10499999672174454,163.542,835.073,0.9639999866485596
5009,836.274,1747.209,0.9990000128746033,802.804,1697.874,0.996999979019165,827.461,1668.62,0.9739999771118164,843.489,1668.89,0.09000000357627869,164.109,828.183,0.9819999933242798
5010,835.826,1753.583,0.9869999885559082,802.804,1699.265,0.9959999918937683,820.367,1668.349,0.9520000219345093,,,,164.198,828.044,0.9580000042915344
5011,835.826,1763.897,0.9390000104904175,802.683,1699.265,0.996999979019165,812.203,1668.349,0.9139999747276306,,,,164.198,828.183,0.9710000157356262
5012,833.95,1763.897,0.9860000014305115,801.723,1699.265,0.9990000128746033,811.455,1667.308,0.9710000157356262,827.285,1667.765,0.06199999898672104,164.109,827.856,0.9509999752044678
5013,827.672,1763.897,0.7319999933242798,801.723,1694.798,1.0,811.211,1667.251,0.5080000162124634,,,,164.109,827.696,0.9959999918937683
5014,827.672,1764.919,0.9760000109672546,801.723,1694.798,1.0,811.084,1667.251,0.49900001287460327,,,,163.473,827.621,0.9419999718666077
5015,827.517,1764.919,0.9580000042915344,797.494,1694.798,0.9789999723434448,804.608,1667.308,0.42100000381469727,,,,163.434,827.696,0.9459999799728394
5016,827.672,1764.919,0.9959999918937683,787.633,1716.834,0.9869999885559082,796.449,1668.214,0.8989999890327454,,,,163.399,827.696,0.9350000023841858
5017,827.771,1767.859,0.9980000257492065,787.633,1716.834,0.9769999980926514,796.449,1668.911,0.9570000171661377,795.058,1659.785,0.0989999994635582,163.434,827.621,0.9580000042915344
5018,915.801,1778.995,0.8840000033378601,787.633,1717.087,0.8849999904632568,796.224,1669.451,0.9900000095367432,795.058,1659.793,0.26100000739097595,163.434,827.757,0.9769999980926514
5019,923.968,1795.998,0.8529999852180481,929.635,1717.087,0.9670000076293945,796.224,1675.401,0.9860000014305115,795.058,1668.594,0.1469999998807907,164.781,827.776,0.9909999966621399
5020,932.012,1796.172,0.9980000257492065,930.862,1716.834,0.984000027179718,796.224,1675.54,0.8790000081062317,788.246,1675.222,0.18700000643730164,164.823,827.969,0.9800000190734863
5021,932.012,1796.352,0.9990000128746033,930.862,1738.035,0.9380000233650208,795.972,1675.992,0.7490000128746033,788.246,1675.5,0.03500000014901161,164.994,828.063,0.9729999899864197
5022,932.012,1796.352,0.9980000257492065,930.862,1738.035,0.6439999938011169,789.104,1676.263,0.9480000138282776,788.246,1675.5,0.10400000214576721,165.456,828.063,0.9739999771118164
5023,931.436,1795.998,0.9739999771118164,930.633,1715.785,0.9919999837875366,794.472,1675.992,0.9369999766349792,794.712,1675.5,0.3709999918937683,165.456,827.969,0.9760000109672546
5024,925.085,1799.008,0.9309999942779541,925.796,1714.616,0.9769999980926514,794.472,1681.761,0.7260000109672546,802.648,1675.466,0.41200000047683716,171.355,827.921,0.9700000286102295
5025,925.085,1802.317,0.9580000042915344,754.107,1714.616,0.9520000219345093,788.402,1682.432,0.9950000047683716,811.834,1675.425,0.35499998927116394,171.355,827.921,0.9229999780654907
5026,925.085,1801.761,0.9300000071525574,723.819,1700.915,0.9800000190734863,784.136,1683.591,0.9990000128746033,812.556,1675.425,0.035999998450279236,164.811,827.921,0.9789999723434448
5027,929.558,1801.761,0.9079999923706055,723.819,1714.616,0.9990000128746033,780.197,1683.591,1.0,812.556,1675.466,0.027000000700354576,163.956,828.205,0.9639999866485596
5028,932.461,1801.761,0.9070000052452087,723.819,1717.803,0.9950000047683716,780.197,1684.671,0.9959999918937683,812.556,1683.376,0.7110000252723694,163.956,828.205,0.9559999704360962
5029,932.461,1801.761,0.9800000190734863,722.268,1717.803,0.9919999837875366,780.197,1691.31,0.921999990940094,811.716,1690.453,0.9629999995231628,163.956,828.213,0.9539999961853027
5030,932.461,1801.359,0.9789999723434448,720.693,1706.941,0.9860000014305115,779.873,1692.174,0.4749999940395355,803.008,1690.661,0.9750000238418579,164.233,828.205,0.8659999966621399
5031,929.871,1801.122,0.9300000071525574,932.976,1731.439,0.8799999952316284,747.833,1698.25,0.22100000083446503,802.169,1699.001,0.9919999837875366,164.233,828.205,0.9549999833106995
5032,684.451,1716.322,0.6169999837875366,715.479,1707.139,0.9959999918937683,747.833,1698.25,0.9330000281333923,795.805,1700.15,0.9789999723434448,164.868,828.152,0.9710000157356262
5033,675.839,1716.322,0.31299999356269836,715.479,1707.139,0.8849999904632568,747.833,1698.25,0.9950000047683716,795.805,1700.405,0.8600000143051147,165.37,828.152,0.9789999723434448
5034,669.077,1716.322,0.9580000042915344,710.135,1707.139,0.9869999885559082,756.079,1698.25,0.859000027179718,795.805,1700.813,0.6039999723434448,165.37,827.818,0.9819999933242798
5035,668.777,1724.916,0.9070000052452087,710.135,1707.139,0.9850000143051147,756.079,1691.933,0.9890000224113464,803.189,1700.995,0.9649999737739563,166.03,827.286,0.9290000200271606
5036,668.777,1724.916,0.9779999852180481,699.384,1692.279,0.9860000014305115,772.017,1691.933,0.9760000109672546,803.189,1705.816,0.8019999861717224,166.284,827.286,0.9800000190734863
5037,668.777,1731.411,0.9959999918937683,699.893,1691.606,0.9940000176429749,772.017,1699.807,0.8700000047683716,819.687,1705.816,0.953000009059906,171.385,827.286,0.9860000014305115
5038,668.777,1724.916,0.9350000023841858,698.925,1691.425,0.9639999866485596,764.618,1699.89,0.8149999976158142,819.687,1707.536,0.42500001192092896,166.284,827.486,0.9769999980926514
5039,660.915,1722.933,0.3540000021457672,691.322,1691.606,0.8920000195503235,764.618,1700.604,0.9900000095367432,819.854,1715.598,0.8899999856948853,166.284,827.486,0.984000027179718
5040,643.88,1718.918,0.38100001215934753,691.322,1691.425,0.8889999985694885,765.248,1702.492,1.0,821.82,1715.98,0.9950000047683716,165.675,827.672,0.9879999756813049
5041,611.397,1709.835,0.9980000257492065,691.322,1691.425,0.9879999756813049,765.248,1705.682,0.996999979019165,821.82,1716.206,0.9980000257492065,164.628,834.242,0.9620000123977661
5042,605.736,1708.896,0.9980000257492065,667.516,1691.035,0.9959999918937683,770.233,1707.349,0.996999979019165,825.211,1716.82,0.9950000047683716,164.612,834.393,0.9929999709129333
5043,594.85,1708.896,0.9909999966621399,666.943,1690.066,0.9779999852180481,770.233,1707.349,0.9990000128746033,825.211,1717.194,0.9729999899864197,164.359,835.06,0.9679999947547913
5044,594.85,1699.4,0.9940000176429749,666.943,1689.66,0.9929999709129333,770.233,1707.417,0.9729999899864197,914.492,1724.007,0.9610000252723694,163.905,835.06,0.8999999761581421
5045,594.85,1692.894,0.9990000128746033,666.758,1689.66,0.9929999709129333,765.46,1707.661,0.9950000047683716,915.574,1732.392,0.9629999995231628,163.867,835.103,0.9129999876022339
5046,595.967,1692.894,1.0,666.758,1689.66,0.9919999837875366,756.095,1708.198,0.9229999780654907,915.574,1738.989,0.9760000109672546,163.574,835.109,0.8569999933242798
5047,605.757,1692.894,0.9990000128746033,667.077,1689.877,0.9919999837875366,756.095,1708.294,0.9169999957084656,914.654,1739.453,0.9959999918937683,163.291,835.109,0.9480000138282776
5048,620.681,1699.248,0.9829999804496765,667.929,1691.405,0.9779999852180481,756.014,1714.044,0.9139999747276306,914.654,1739.591,0.9959999918937683,163.291,835.109,0.9559999704360962
5049,620.681,1707.44,0.9950000047683716,676.915,1691.794,0.8949999809265137,749.772,1714.044,0.7639999985694885,915.741,1739.653,0.9959999918937683,163.291,835.109,0.949999988079071
5050,620.681,1707.44,0.9990000128746033,677.265,1691.794,0.9100000262260437,749.169,1714.044,0.953000009059906,915.741,1739.653,0.9959999918937683,163.303,835.109,0.9089999794960022
5051,615.155,1707.44,0.9980000257492065,677.265,1691.644,0.9520000219345093,749.169,1714.044,0.9559999704360962,915.932,1739.628,0.9909999966621399,163.924,835.112,0.9599999785423279
5052,613.971,1692.582,0.9990000128746033,676.915,1691.405,0.9900000095367432,749.169,1708.69,0.9850000143051147,915.932,1739.591,0.9909999966621399,163.945,835.228,0.9769999980926514
5053,604.207,1683.044,1.0,675.42,1690.145,0.9520000219345093,749.527,1708.574,0.9750000238418579,915.741,1739.52,0.9419999718666077,164.153,835.577,0.9190000295639038
5054,604.207,1683.044,1.0,667.27,1689.988,0.9869999885559082,749.527,1706.846,0.9980000257492065,804.363,1731.184,0.9480000138282776,164.153,835.611,0.972000002861023
5055,604.207,1683.044,1.0,667.27,1689.126,0.9959999918937683,749.537,1706.557,0.9929999709129333,804.363,1723.078,0.6579999923706055,163.945,835.577,0.9860000014305115
5056,604.058,1683.044,0.9990000128746033,667.249,1688.995,0.996999979019165,749.537,1706.556,0.9909999966621399,804.363,1723.078,0.9480000138282776,163.698,835.577,0.9879999756813049
5057,607.296,1685.634,0.9459999799728394,671.361,1688.995,0.9900000095367432,749.527,1705.765,0.9980000257492065,811.875,1723.078,0.9629999995231628,163.35,835.483,0.9890000224113464
5058,609.531,1685.634,1.0,671.361,1687.703,0.996999979019165,749.55,1705.514,0.9990000128746033,916.159,1732.161,0.984000027179718,163.35,835.149,0.9919999837875366
5059,611.777,1682.901,0.9990000128746033,675.41,1685.1,1.0,750.486,1687.543,0.9990000128746033,922.473,1740.173,0.9459999799728394,163.35,834.924,0.9919999837875366
5060,671.082,1677.94,1.0,713.307,1676.36,1.0,764.081,1687.543,0.9750000238418579,,,,163.917,834.924,0.9929999709129333
5061,694.353,1637.686,1.0,797.025,1675.257,1.0,772.498,1687.543,0.4359999895095825,779.412,1724.334,0.35199999809265137,164.748,834.924,0.9869999885559082
5062,695.021,1629.174,1.0,797.618,1675.257,1.0,804.396,1699.003,0.9210000038146973,802.898,1724.346,0.777999997138977,785.907,1732.306,0.9990000128746033
5063,698.739,1629.174,0.9990000128746033,797.618,1675.257,0.9980000257492065,804.396,1699.003,0.2750000059604645,804.028,1724.346,0.07800000160932541,787.714,1732.306,0.9900000095367432
5064,699.181,1629.174,1.0,797.025,1675.257,0.9980000257492065,804.396,1699.003,0.8949999809265137,804.028,1724.334,0.6320000290870667,788.772,1733.661,0.9919999837875366
5065,698.739,1635.796,1.0,762.264,1651.524,0.9909999966621399,803.856,1698.368,0.9049999713897705,804.028,1717.345,0.9559999704360962,795.621,1733.661,0.9980000257492065
5066,695.021,1635.796,1.0,762.264,1651.524,0.996999979019165,803.856,1698.368,0.902999997138977,804.028,1708.974,0.7590000033378601,795.621,1732.306,0.9990000128746033
5067,690.884,1635.796,1.0,753.706,1650.854,0.9890000224113464,803.856,1698.368,0.7269999980926514,804.483,1708.974,0.8519999980926514,795.621,1731.964,0.9990000128746033
5068,686.015,1633.57,1.0,753.706,1650.854,0.968999981880188,939.215,1707.284,0.6759999990463257,804.483,1708.974,0.1770000010728836,795.621,1732.587,0.9980000257492065
5069,683.823,1633.57,1.0,762.264,1650.835,0.8240000009536743,939.275,1707.3,0.8859999775886536,803.196,1708.974,0.04600000008940697,797.041,1732.587,0.9950000047683716
5070,683.823,1633.57,0.9990000128746033,762.467,1649.47,0.9959999918937683,939.275,1707.3,0.9070000052452087,932.354,1724.125,0.14300000667572021,791.934,1732.587,0.9980000257492065
5071,683.823,1640.177,1.0,762.467,1649.47,0.9909999966621399,939.215,1707.3,0.38600000739097595,933.347,1731.731,0.08699999749660492,797.087,1733.431,0.9990000128746033
5072,710.525,1643.82,1.0,765.621,1649.47,0.9990000128746033,932.569,1707.3,0.9580000042915344,932.354,1732.698,0.9940000176429749,797.087,1740.828,1.0
5073,723.118,1654.473,0.996999979019165,796.148,1651.562,0.9980000257492065,844.168,1699.712,0.9319999814033508,810.229,1732.698,0.8830000162124634,791.934,1759.955,0.9990000128746033
5074,750.119,1660.164,0.996999979019165,819.893,1675.898,0.9829999804496765,844.168,1692.436,0.8899999856948853,826.781,1732.698,0.5720000267028809,748.889,1759.955,1.0
5075,892.142,1660.164,0.08299999684095383,907.986,1675.898,0.7879999876022339,844.168,1692.092,0.039000000804662704,810.229,1723.386,0.8479999899864197,748.679,1759.955,0.9919999837875366
5076,908.337,1677.14,0.25200000405311584,908.206,1675.898,0.8510000109672546,844.168,1692.092,0.5870000123977661,795.207,1717.256,0.878000020980835,732.431,1758.182,0.9940000176429749
5077,914.507,1715.946,0.41600000858306885,908.812,1676.271,0.9639999866485596,844.208,1692.092,0.12200000137090683,787.881,1717.256,0.8999999761581421,709.872,1756.948,0.9959999918937683
5078,,,,908.812,1676.271,0.1080000028014183,844.208,1684.563,0.9139999747276306,763.723,1723.386,0.9639999866485596,699.894,1756.948,0.9950000047683716
5079,,,,909.146,1684.336,0.4749999940395355,820.428,1700.062,0.20399999618530273,763.04,1723.386,0.9869999885559082,699.894,1758.182,0.9940000176429749
5080,,,,914.842,1691.12,0.1979999989271164,820.428,1700.062,0.5339999794960022,763.04,1717.256,0.8809999823570251,693.385,1756.948,0.996999979019165
5081,,,,914.842,1691.12,0.5830000042915344,828.546,1684.563,0.6579999923706055,756.076,1716.817,0.9470000267028809,693.385,1756.948,1.0
5082,,,,909.702,1691.12,0.7889999747276306,820.428,1683.312,0.6819999814033508,755.409,1708.229,0.9900000095367432,691.786,1748.978,0.9940000176429749
5083,,,,909.702,1667.407,0.8029999732971191,819.603,1668.6,0.9750000238418579,755.409,1701.078,0.9620000123977661,690.135,1747.586,0.9909999966621399
5084,941.024,1643.315,0.7670000195503235,923.653,1659.002,0.7110000252723694,828.531,1660.924,0.9639999866485596,755.409,1701.078,0.996999979019165,165.947,836.153,0.9940000176429749
5085,941.451,1643.315,0.8619999885559082,924.874,1650.278,0.9539999961853027,819.603,1660.899,0.996999979019165,755.409,1701.078,0.9919999837875366,165.794,834.048,0.9959999918937683
5086,941.451,1643.315,0.6510000228881836,924.874,1649.556,0.8399999737739563,819.603,1660.899,0.9890000224113464,939.721,1719.339,0.9559999704360962,165.947,834.048,0.9890000224113464
5087,947.236,1643.315,0.12200000137090683,924.874,1639.026,0.9909999966621399,819.603,1651.72,0.9980000257492065,939.721,1719.339,0.8330000042915344,165.794,834.048,0.9890000224113464
